GName, Name, Catalog, GLong, GLat, Size, HII_Name, Group, GLong_Observed, GLat_Observed, VLSR, e_VLSR, FWHM, e_FWHM, T_L, e_T_L, T_e,Wavelength, Lines, Resolutiom, Telescope, Author, Molecular_Name, Molecular_GLong, Molecular_GLat, Molecular_VLSR, Molecule, Molecular_Author, Maser_VLSR, Maser_VLSR, Near, Far, Tangent, RGal, VT, KDAR, Distance, e_Distance, Distance_Reid, e_Distance_Reid, Distance_PDF, e_Distance_pos_PDF, e_Distance_neg_PDF, Azimuth, Z, Distance_Method, Distance_Author, Group_VLSR, Group_e_VLSR, Group_Distance, Group_e_Distance, Group_RGal, Group_KDAR, Group_Azimuth, Group_z, Group_Distance_Reid, Group_e_Distance_Reid, Group_RGal_Reid, Group_Azimuth_Reid, Group_z_Reid, Group_Distance_PDF, Group_e_Distance_pos_PDF, Group_e_Distance_neg_PDF, Group_RGal_PDF, Group_Azimuth_PDF, Group_z_PDF, HRDS_Flux, HRDS_e_Flux, HRDS_Size, HRDS_Flags,VGPS_Flux, VGPS_e_Flux, VGPS_Area, MAGPIS_Flux, MAGPIS_e_Flux, MAGPIS_Area,SUMSS_Flux
G024.426+00.221, , G,24.4265,0.22124,40.6386, , G024.484+00.213,0,0, , , , , , ,0, , , , , , G024.440+00.231,24.44,0.231,116.7, HCO+, Schlingman et al. (2011),0,0,6.725,8.755,7.74,3.65836,124.836, T,7.74,1.01509,7.595,1.70755,0,0,0,65.5654,29.8869, TP/Kin (Mol), ,116,0.2,8.78,2.78677,3.67729, F,82.015,36.7061,9.315,2.95658,3.86738,92.1088,38.9427,8.693,0.767,0.264,3.615,83.3947,36.3424,0,0,0, ,0,0,0,0.132983,0.0440232,0.92043,0
G024.438+00.250, , G,24.4381,0.250522,17.7179, , G024.484+00.213,0,0, , , , , , ,0, , , , , , G024.438+00.254,24.438,0.254,115.3, HCO+, Schlingman et al. (2011),0,0,6.635,8.84,7.74,3.6856,124.799, T,7.74,1.10259,7.595,1.76255,0,0,0,65.5569,33.8425, TP/Kin (Mol), ,116,0.2,8.78,2.78677,3.67729, F,82.015,36.7061,9.315,2.95658,3.86738,92.1088,38.9427,8.693,0.767,0.264,3.615,83.3947,36.3424,0,0,0, ,0,0,0,0,0,0,0
G024.443-00.228, FQ271, C,24.4432,-0.227968,29.976, , ,0,0, , , , , , ,0, , , , , , G024.443-00.228,24.443,-0.228,58.3, HCO+, Schlingman et al. (2011),0,0,3.965,11.51,7.74,5.15826,124.783, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G024.454+00.106, FQ272, C,24.4547,0.106975,83.418, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G024.456+00.489, G024.467+00.489; G024.467+00.491, K,24.4566,0.489125,114.137, G024.467+00.491, ,24.467,0.491,100.1,0.1,29.2,0.5,140.77,0.82,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), G024.473+00.492,24.473,0.492,101.5, HCO+, Schlingman et al. (2011),0,0,5.855,9.62,7.735,3.99084,124.736, N,5.855,0.483311,5.255,0.433783,5.784,0.551,0.52,37.401,49.9826, HIEA+HISA/Kin, Anderson & Bania (2009a), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,5.22077,0.1181,11.3608,5.15816,0.214221,9.23804,0
G024.493-00.219, G024.460-00.246, K,24.4938,-0.218689,295.976, G024.460-00.246, ,24.46,-0.246,98.5,2.9,20.7,4,30,5,0,6, H85;H87;H88,6, NRAO 140', Lockman (1989), ,0,0, , , ,0,0,5.78,9.69,7.735,4.03004,124.622, F,9.69,0.465124,9.985,0.479284,9.396,0.54,0.54,94.5248,-36.9851, HIEA+HISA/Kin, Anderson & Bania (2009a), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,4.29954,1.84253,96.66,5.11329,1.5046,74.6456,0
G024.497+00.482, LA563, K,24.4976,0.482924,61.7579, G024.500+00.487a, ,24.5,0.487,98.9,0,16.7,0.1,149,0.6,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), G24.47+0.49,24.47,0.49,102.7, 13CO, Anderson & Bania (2009b),0,0,5.8,9.67,7.735,4.02071,124.606, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,972.536,41.6987,130.693, C,0.549126,0.0640023,2.73346,0.395449,0.0393979,2.76231,0
G024.498-00.039, G024.500-00.060; G024.510-00.060; G024.502-00.039, K,24.4986,-0.0389389,60, G024.510-00.060, G024.510-00.060,24.5053,-0.0567862,108.1,0.5,31.6,1.1, , ,0,6, H110,2.5, GBT, Sewilo et al. (2004), G024.482-0.037_+108.8,24.4836,-0.03725,109.1, NH3, Purcell et al. (2012),0,0,6.24,9.23,7.735,3.82855,124.607, F,9.23,0.621399,9.625,0.647991,8.922,0.693,0.416,88.4901,-6.27282, HIEA+HISA/Kin, Anderson & Bania (2009a), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0.843358,0.110806,4.53596,0.683371,0.063788,1.09523,0
G024.507-00.225, G024.510-00.220; G024.517-00.233, K,24.5071,-0.224484,60, G024.510-00.220, ,24.507,-0.222326,96.3,0.1,23.7,0.2,25.3,1.8,0,3, H87-H93,1.3, GBT, Anderson et al. (2015a), G024.509-00.219,24.509,-0.219,99.4, HCO+, Schlingman et al. (2011),0,0,5.68,9.785,7.735,4.08062,124.579, N,5.68,0.455219,5.115,0.409938,5.508,0.652,0.424,35.2669,-22.2541, HISA (Mol)/Kin, Urquhart et al. (2012)/Roman-Duval et al. (2009), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0.818954,0.575965,6.14955,0.718206,0.080667,0.953356,0
G024.507+00.239, G024.484+00.211; G024.484+00.213, K,24.5076,0.239534,369.617, G024.484+00.213, G024.484+00.213,24.484,0.213,116,0.2,26,0.3,85.69,1.01,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), ,0,0, , , ,0,0,6.69,8.78,7.735,3.67729,124.578, F,8.78,2.78677,9.315,2.95658,8.693,0.767,0.264,82.015,36.7061, HIEA+HISA/Kin, Anderson & Bania (2009a), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,7.94174,3.00727,117,10.1406,1.13937,64.406,0
G024.525-00.041, , G,24.5253,-0.0409958,175.413, , G024.510-00.060,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,108.1,0.5,9.23,0.621399,3.82855, F,88.4901,-6.27282,9.625,0.647991,4.01223,96.2813,-6.54127,8.922,0.693,0.416,3.593,87.4303,-6.0635,0,0,0, ,0.483346,0.0922687,27.18,1.08531,0.606093,24.9878,0
G024.536+00.308, FQ273, K,24.5364,0.308957,86.4407, G024.536+00.305, ,24.536,0.305,109.1,0.1,18.1,0.2,91.3,0.6,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), G024.530+00.323,24.53,0.323,107.8, HCO+, Schlingman et al. (2011),0,0,6.295,9.17,7.73,3.81126,124.485, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,246.796,29.617,96.66, C,0.261848,0.178173,6.5162,0.391624,0.273106,6.52995,0
G024.557-00.132, LA441, K,24.557,-0.132,68.8745, G024.557-00.132a, ,24.557,-0.132,91.1,0.4,18.6,0.7,57.9,1.1,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), G024.547-00.132,24.547,-0.132,94.5, HCO+, Schlingman et al. (2011),0,0,5.45,10.01,7.73,4.2051,124.421, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,139.764,32.6501,98.5024, P,0.189207,0.0517148,4.13686,0.161763,0.0354488,2.72226,0
G024.568-00.353, , Q,24.5688,-0.352865,23.7527, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G024.614-00.155, , Q,24.6146,-0.154114,29.7745, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G024.631+00.101, FQ274, C,24.6319,0.101676,53.0272, , ,0,0, , , , , , ,0, , , , , , G024.640+00.106,24.64,0.106,39.8, HCO+, Schlingman et al. (2011),0,0,2.97,12.485,7.725,5.93087,124.183, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G024.640-00.142, , G,24.6407,-0.141885,57.4707, , G024.680-00.160,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,110.3,0,0,0,3.80018, ,0,0,0,0,3.98529,0,0,0,0,0,3.715,0,0,0,0,0, ,0,0,0,0.14477,0.0891754,3.89802,0
G024.651-00.078, , G,24.6512,-0.0776742,35.7508, , G024.713-00.125a,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,112.3,0,7.72,1.61011,3.76425, T,65.2202,-16.8424,7.575,1.78846,3.95002,63.7425,-16.5261,7.632,0.663,0.357,3.606,67.2196,-16.6504,0,0,0, ,0.0150186,0.0172687,1.11462,0.0193368,0.00467344,0.397846,0
G024.667-00.146, , G,24.6676,-0.145961,38.0767, , G024.680-00.160,0,0, , , , , , ,0, , , , , , G024.675-00.151,24.675,-0.151,113.4, HCO+, Schlingman et al. (2011),0,0,6.54,8.905,7.725,3.73997,124.07, ,0,0,0,0,0,0,0,0,0, , ,110.3,0,0,0,3.80018, ,0,0,0,0,3.98529,0,0,0,0,0,3.715,0,0,0,0,0, ,0,0,0,0.0902509,0.0555504,1.37775,0
G024.671-00.122, , G,24.6713,-0.121503,48.1942, , G024.713-00.125a,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,112.3,0,7.72,1.61011,3.76425, T,65.2202,-16.8424,7.575,1.78846,3.95002,63.7425,-16.5261,7.632,0.663,0.357,3.606,67.2196,-16.6504,0,0,0, ,0,0,0,0.027153,0.00971941,0.645056,0
G024.678-00.164, G024.680-00.160; G024.677-00.160, K,24.6788,-0.163261,65.858, G024.680-00.160, G024.680-00.160,24.6774,-0.157358,110.3,0,23.4,0,44.9,0.6,0,3, H87-H93,1.3, GBT, Anderson et al. (2015a), G024.675-00.151,24.675,-0.151,113.4, HCO+, Schlingman et al. (2011),0,0,6.365,9.08,7.725,3.80018,124.034, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2.39514,0.115242,9.05986,2.41896,0.097295,3.32299,0
G024.700-00.149, , G,24.7007,-0.148407,38.1094, , G024.739+00.083,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,111.3,0.1,6.425,0.765503,3.78501, N,45.2554,9.76452,5.68,0.67674,3.97084,32.8126,8.63229,6.342,0.534,0.507,3.672,47.2959,9.63838,0,0,0, ,0,0,0,0.049203,0.0287538,0.840662,0
G024.706+00.121, FQ275, C,24.7066,0.121038,72.0637, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G024.713-00.125, LA2003, K,24.713,-0.125,42.5, G024.713-00.125a, G024.713-00.125a,24.713,-0.125,112.3,0,22.9,0.1,183.1,0.6,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), G024.705-00.127,24.705,-0.127,108.6, HCO+, Schlingman et al. (2011),0,0,6.48,8.96,7.72,3.76425,123.925, T,7.72,1.61011,7.575,1.78846,7.632,0.663,0.357,65.2202,-16.8424, TP/Kin, Urquhart et al. (2012)/Roman-Duval et al. (2009), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1230.98,156.197,135.525, C,0.603783,0.122997,4.38837,0.307567,0.0365823,0.624231,0
G024.724-00.084, G024.720-00.085, K,24.7241,-0.0833694,254.143, G024.720-00.085, ,24.72,-0.085,109.7,2.1,21.6,2.8,66,7,0,6, H85;H87;H88,6, NRAO 140', Lockman (1989), ,0,0, , , ,0,0,6.335,9.105,7.72,3.81567,123.89, F,9.105,0.656933,9.535,0.687957,8.99,0.463,0.627,86.5457,-13.2484, HIEA+HISA/Kin, Anderson & Bania (2009a), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,3.38034,0.658613,57.96,4.2297,0.767941,41.4678,0
G024.726-00.289, , Q,24.7268,-0.288429,29.3496, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G024.728+00.159, LA442, K,24.7289,0.159,75.5747, G024.735+00.159a, ,24.735,0.159,109.3,0.1,19.2,0.2,84.4,0.5,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), G024.729+00.154,24.729,0.154,109.6, HCO+, Schlingman et al. (2011),0,0,6.315,9.125,7.72,3.82348,123.875, N,6.315,0.660879,5.605,0.586576,6.3,0.482,0.558,43.7031,17.5246, HISA (Mol)/Kin, Urquhart et al. (2012)/Roman-Duval et al. (2009), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,208.27,13.983,112.119, P,0.27267,0.0650694,8.43998,0.178984,0.0102347,3.10438,0
G024.734+00.087, LA443, K,24.7345,0.0870764,85.5846, G024.739+00.083, G024.739+00.083,24.739,0.083,111.3,0.1,17.3,0.1,187.9,1,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,6.425,9.015,7.72,3.78501,123.857, N,6.425,0.765503,5.68,0.67674,6.342,0.534,0.507,45.2554,9.76452, HIEA/Kin, Anderson et al. (2012), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1110.33,53.6383,147.579, ,0.841272,0.187124,8.92439,0.640201,0.0583206,4.23927,0
G024.743-00.210, G024.750-00.200; G024.742-00.207, K,24.7431,-0.209376,111.338, G024.750-00.200, ,24.7455,-0.204247,82.6,0,19.5,0.1,24.6,1,0,3, H87-H93,1.3, GBT, Anderson et al. (2015a), G24.75-0.20,24.75,-0.2, 49.8;79.6, 13CO, Anderson & Bania (2009b),0,0,5.075,10.365,7.72,4.43297,123.829, N,5.075,0.396722,4.59,0.358809,4.917,0.483,0.414,28.6312,-18.5455, HISA (Mol)/Kin, Urquhart et al. (2012)/Roman-Duval et al. (2009), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0.756513,0.332357,10.8104,0.75063,0.105871,3.36775,0
G024.750+00.063, , G,24.7506,0.0635622,49.1818, , G024.739+00.083,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,111.3,0.1,6.425,0.765503,3.78501, N,45.2554,9.76452,5.68,0.67674,3.97084,32.8126,8.63229,6.342,0.534,0.507,3.672,47.2959,9.63838,0,0,0, ,0.253624,0.0210222,2.10945,0.243111,0.092486,1.54906,0
G024.762+00.621, , Q,24.7625,0.621816,109.512, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G024.768-00.500, , C,24.7686,-0.499991,58.6992, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G024.789+00.084, , G,24.7892,0.084221,26.7854, , G024.805+00.101,0,0, , , , , , ,0, , , , , , G024.7989+00.0969,24.7991,0.0968957,109.9, NH3, Urquhart et al. (2011),0,0,6.35,9.085,7.715,3.81699,123.684, T,7.715,1.59116,7.57,2.10241,0,0,0,65.1217,11.3405, TP/Kin (Mol), Urquhart et al. (2012)/Roman-Duval et al. (2009),108.2,0.1,6.26,0.631729,3.85568, N,43.0116,10.2619,5.56,0.561089,4.03871,31.2991,9.11437,6.359,0.412,0.714,3.598,49.1517,10.4242,0,0,0, ,0,0,0,0.038595,0.00898648,0.0604585,0
G024.793+00.096, , G,24.7939,0.0960891,34.6544, , G024.805+00.101,0,0, , , , , , ,0, , , , , , G024.7989+00.0969,24.7991,0.0968957,109.9, NH3, Urquhart et al. (2011),0,0,6.35,9.08,7.715,3.81747,123.669, T,7.715,1.58901,7.57,2.10241,0,0,0,65.1215,12.9386, TP/Kin (Mol), Urquhart et al. (2012)/Roman-Duval et al. (2009),108.2,0.1,6.26,0.631729,3.85568, N,43.0116,10.2619,5.56,0.561089,4.03871,31.2991,9.11437,6.359,0.412,0.714,3.598,49.1517,10.4242,0,0,0, ,2.76764,0.606927,5.31951,1.60677,0.05451,1.20632,0
G024.826-00.265, FQ276, K,24.8262,-0.26499,239.279, FQ276, ,24.791,-0.252, 44.7;120.8;109.8, 0.0;0.1;0.3, 17.1;14.1;39.9, 0.1;0.3;0.4,       44.3000;17.2;14.4,      0.180000;0.3;0.3,0,5, H95-H117,3, GBT, Anderson et al. (2017), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1.13386,0.695889,49.9305,0,0,0,0
G024.844+00.093, G024.805+00.098; G024.805+00.101, K,24.8441,0.0939236,250.902, G024.805+00.101, G024.805+00.101,24.805,0.101,108.2,0.1,24.9,0.2,161.89,1.15,0,3, H91;H92,3, NRAO 140', Quireza et al. (2006), ,0,0, , , ,0,0,6.26,9.165,7.715,3.85568,123.509, N,6.26,0.631729,5.56,0.561089,6.359,0.412,0.714,43.0116,10.2619, HIEA+HISA/Kin, Anderson & Bania (2009a), , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,6.64214,1.45688,57.15,9.14599,1.74261,45.2233,0
G024.846-00.026, , Q,24.846,-0.0257094,34.8355, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G024.897+00.211, FQ277, K,24.8972,0.211737,61.1918, G024.897+00.212, ,24.897,0.212,98.7,0.1,21.3,0.3,27.5,0.38,0,3, H87-H93,1.3, GBT, Anderson et al. (2015b), ,0,0, , , ,0,0,5.795,9.625,7.71,4.05864,123.34, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9803,13.6173,158.647, P,0.0347743,0.0412927,3.26545,0.0798854,0.0292167,2.04059,0
G024.919+00.294, G024.905+00.431, K,24.9197,0.294035,979.867, G024.905+00.431, ,24.905,0.431, 108.6;135.1, 0.3;0.8, 18.2;27.4, 0.6;1.9, 28.8;13.9, 0.7;0.5,0,3, H87-H93,1.3, GBT, Anderson et al. (2015a), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,9.48192,11.4573,811.26,0,0,0,0
G024.923+00.079, LA444, K,24.923,0.079,42.5, G024.923+00.079a, ,24.923,0.079,42.4,0.1,24,0.3,44.6,0.4,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), G024.921+00.086,24.921,0.086,43.7, HCO+, Schlingman et al. (2011),0,0,3.105,12.31,7.71,5.83281,123.259, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,189.082,15.4165,88.7996, P,0.221662,0.0464174,6.35768,0.197259,0.00560102,0.491865,0
G024.951-00.050, LA445, K,24.9517,-0.0496306,79.5815, G024.955-00.048a, ,24.955,-0.048,49.8,0.1,20.3,0.2,25.6,0.2,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,3.51,11.905,7.705,5.51992,123.168, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,210.797,43.0103,128.042, P,0.222297,0.0440472,8.99198,0.146318,0.0158871,2.80742,0
G024.956+00.227, , Q,24.9563,0.227227,152.532, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G024.964+00.257, , Q,24.9641,0.257392,32.8689, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G025.142-00.338, LA446, K,25.1422,-0.338,72.5068, G025.143-00.338a, ,25.143,-0.338, 9.5;59.0;118.2, 0.1;0.5;0.6, 19.6;14.3;15.9, 0.3;1.1;1.3,       18.9000;5.7;4.6,      0.240000;0.4;0.3,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,162.817,22.4015,106.573, ,0.269845,0.0125459,11.0595,0.203226,0.0572471,3.20838,0
G025.147+00.089, LA447, K,25.1478,0.0895542,42.5002, G025.150+00.092a, G025.150+00.092a,25.15,0.092,46.5,0.1,20.3,0.2,56.8,0.6,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), G025.155+00.089,25.155,0.089,45, HCO+, Schlingman et al. (2011),0,0,3.325,12.065,7.695,5.66907,122.545, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,264.96,20.9006,98.6862, P,0.218366,0.0351231,2.96376,0.196906,0.0129758,0.96523,0
G025.154+00.102, , G,25.1541,0.102084,37.8569, , G025.150+00.092a,0,0, , , , , , ,0, , , , , , G025.155+00.089,25.155,0.089,45, HCO+, Schlingman et al. (2011),0,0,3.24,12.145,7.695,5.73506,122.525, ,0,0,0,0,0,0,0,0,0, , ,46.5,0.1,0,0,5.66907, ,0,0,0,0,5.7434,0,0,0,0,0,5.678,0,0,0,0,0, ,0,0,0,0.0788593,0.00421118,0.49389,0
G025.155+00.059, G025.160+00.060; G025.161+00.069, K,25.1551,0.0595925,60.0001, G025.160+00.060, G025.160+00.060,25.1592,0.060292,45.5,0.1,25.1,0.2,66.3,0.4,0,3, H87-H93,1.3, GBT, Anderson et al. (2015a), G25.16+0.06,25.16,0.06,45, 13CO, Anderson & Bania (2009b),0,0,3.27,12.12,7.695,5.71183,122.522, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0.410333,0.0390223,4.47661,0.213818,0.0166611,0.816082,0
G025.179+00.038, , G,25.1791,0.038085,137.206, , G025.160+00.060,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , ,45.5,0.1,0,0,5.71183, ,0,0,0,0,5.77911,0,0,0,0,0,5.705,0,0,0,0,0, ,0.294077,0.125853,23.49,0,0,0,0
G025.181+00.138, , C,25.1819,0.138243,27.6263, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G025.183+00.117, FQ278, K,25.183,0.117981,238.121, FQ278, ,25.183,0.118, 99.6;47.7;56.7, 0.0;0.3;0.1, 20.2;33.9;6.4, 0.1;0.5;0.3,       48.5180;10.4;8.4,      0.221000;0.2;0.3,0,5, H95-H117,3, GBT, Anderson et al. (2017), G025.190+00.116,25.19,0.116,105.1, HCO+, Schlingman et al. (2011),0,0,6.115,9.27,7.69,3.94573,122.434, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0.38991,0.426543,46.71,0,0,0,0
G025.220+00.289, LA449, K,25.22,0.289,42.5, G025.220+00.289, ,25.22,0.289,42.4,0.1,23.8,0.2,36.4,0.27,0,3, H87-H93,1.3, GBT, Anderson et al. (2011), G025.227+00.290,25.227,0.29,46.3, HCO+, Schlingman et al. (2011),0,0,3.09,12.29,7.69,5.85451,122.315, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,433.688,36.0021,150.872, ,0,0,0,0.10008,0.0121774,1.60501,0
G025.236+00.201, , Q,25.2364,0.201138,44.9915, , ,0,0, , , , , , ,0, , , , , , ,0,0, , , ,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G025.264-00.440, UCHII13, Q,25.2641,-0.439253,40.7223, , ,0,0, , , , , , ,0, , , , , , G025.266-00.438,25.266,-0.438,59.4, HCO+, Schlingman et al. (2011),0,0,3.985,11.39,7.685,5.18315,122.173, ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0
G025.286+00.298, G025.294+00.307, K,25.2867,0.298032,201.503, G025.294+00.307; S60, ,25.294,0.307,39.6,1.4,24.4,3.3,18,2.1,0,6, H85;H87;H88,6, NRAO 140', Lockman (1989), G25.29+0.31,25.29,0.31,45.9, 13CO, Anderson & Bania (2009b),0,0,2.925,12.445,7.685,5.98709,122.104, N,2.925,0.42632,2.68,0.390611,2.705,0.314,0.258,12.0452,15.2147, Visible/Kin, , , ,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1.51704,0.370499,35.4095,1.37193,0.168548,14.6664,0
